Data,Ano,Mes,Dia,Mes_Nome,Mes_Nome_Completo,Ano_Mes,Ano_Mes_Label,Dia_Semana,Dia_Semana_Abrev,Dia_Semana_Num,Semana_ISO,Semana_Inicio,Semana_Label,Loja,Canal,Valor
2025-11-07,2025,11,7,Nov,Novembro,2025-11,Nov/2025,Sexta,Sex,5,45,2025-11-03,03/11 - 09/11/2025,SANTO ANDRÉ,CASA,104338.79
2025-11-07,2025,11,7,Nov,Novembro,2025-11,Nov/2025,Sexta,Sex,5,45,2025-11-03,03/11 - 09/11/2025,SANTO ANDRÉ,DELIVERY,767.3
2025-11-07,2025,11,7,Nov,Novembro,2025-11,Nov/2025,Sexta,Sex,5,45,2025-11-03,03/11 - 09/11/2025,TATUAPÉ,CASA,72191.91
2025-11-07,2025,11,7,Nov,Novembro,2025-11,Nov/2025,Sexta,Sex,5,45,2025-11-03,03/11 - 09/11/2025,TATUAPÉ,DELIVERY,1884.92
2025-11-07,2025,11,7,Nov,Novembro,2025-11,Nov/2025,Sexta,Sex,5,45,2025-11-03,03/11 - 09/11/2025,VILA MADALENA,CASA,18772.32
2025-11-07,2025,11,7,Nov,Novembro,2025-11,Nov/2025,Sexta,Sex,5,45,2025-11-03,03/11 - 09/11/2025,VILA MARIANA,CASA,21446.11
2025-11-07,2025,11,7,Nov,Novembro,2025-11,Nov/2025,Sexta,Sex,5,45,2025-11-03,03/11 - 09/11/2025,VILA MARIANA,DELIVERY,4240.6
2025-11-08,2025,11,8,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,45,2025-11-03,03/11 - 09/11/2025,CARINAS,CASA,159213.79
2025-11-08,2025,11,8,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,45,2025-11-03,03/11 - 09/11/2025,CHÁCARA,CASA,21999.55
2025-11-08,2025,11,8,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,45,2025-11-03,03/11 - 09/11/2025,LAPA,CASA,52595.16
2025-11-08,2025,11,8,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,45,2025-11-03,03/11 - 09/11/2025,LAPA,DELIVERY,5081.68
2025-11-08,2025,11,8,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,45,2025-11-03,03/11 - 09/11/2025,PAVÃO,CASA,36603.77
2025-11-08,2025,11,8,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,45,2025-11-03,03/11 - 09/11/2025,PAVÃO,DELIVERY,1912.74
2025-11-08,2025,11,8,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,45,2025-11-03,03/11 - 09/11/2025,PERDIZES,CASA,55394.23
2025-11-08,2025,11,8,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,45,2025-11-03,03/11 - 09/11/2025,PERDIZES,DELIVERY,2887.39
2025-11-08,2025,11,8,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,45,2025-11-03,03/11 - 09/11/2025,SANTANA,CASA,99547.64
2025-11-08,2025,11,8,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,45,2025-11-03,03/11 - 09/11/2025,SANTANA,DELIVERY,3201.89
2025-11-08,2025,11,8,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,45,2025-11-03,03/11 - 09/11/2025,SANTO ANDRÉ,CASA,115679.05
2025-11-08,2025,11,8,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,45,2025-11-03,03/11 - 09/11/2025,SANTO ANDRÉ,DELIVERY,1010.2
2025-11-08,2025,11,8,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,45,2025-11-03,03/11 - 09/11/2025,TATUAPÉ,CASA,141562.87
2025-11-08,2025,11,8,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,45,2025-11-03,03/11 - 09/11/2025,TATUAPÉ,DELIVERY,2654.38
2025-11-08,2025,11,8,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,45,2025-11-03,03/11 - 09/11/2025,VILA MADALENA,CASA,34099.05
2025-11-08,2025,11,8,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,45,2025-11-03,03/11 - 09/11/2025,VILA MADALENA,DELIVERY,2218.7
2025-11-08,2025,11,8,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,45,2025-11-03,03/11 - 09/11/2025,VILA MARIANA,CASA,55802.94
2025-11-08,2025,11,8,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,45,2025-11-03,03/11 - 09/11/2025,VILA MARIANA,DELIVERY,4377.37
2025-11-09,2025,11,9,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,45,2025-11-03,03/11 - 09/11/2025,CARINAS,CASA,81178.09
2025-11-09,2025,11,9,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,45,2025-11-03,03/11 - 09/11/2025,CARINAS,DELIVERY,7906.49
2025-11-09,2025,11,9,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,45,2025-11-03,03/11 - 09/11/2025,CHÁCARA,CASA,6684.29
2025-11-09,2025,11,9,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,45,2025-11-03,03/11 - 09/11/2025,CHÁCARA,DELIVERY,2725.7
2025-11-09,2025,11,9,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,45,2025-11-03,03/11 - 09/11/2025,LAPA,CASA,29543.51
2025-11-09,2025,11,9,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,45,2025-11-03,03/11 - 09/11/2025,LAPA,DELIVERY,4030.49
2025-11-09,2025,11,9,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,45,2025-11-03,03/11 - 09/11/2025,PAVÃO,CASA,17437.01
2025-11-09,2025,11,9,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,45,2025-11-03,03/11 - 09/11/2025,PAVÃO,DELIVERY,2225.54
2025-11-09,2025,11,9,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,45,2025-11-03,03/11 - 09/11/2025,PERDIZES,CASA,11790.98
2025-11-09,2025,11,9,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,45,2025-11-03,03/11 - 09/11/2025,PERDIZES,DELIVERY,2413.1
2025-11-09,2025,11,9,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,45,2025-11-03,03/11 - 09/11/2025,SANTANA,CASA,66043.85
2025-11-09,2025,11,9,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,45,2025-11-03,03/11 - 09/11/2025,SANTANA,DELIVERY,5858.89
2025-11-09,2025,11,9,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,45,2025-11-03,03/11 - 09/11/2025,SANTO ANDRÉ,CASA,37028.61
2025-11-09,2025,11,9,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,45,2025-11-03,03/11 - 09/11/2025,SANTO ANDRÉ,DELIVERY,2491.69
2025-11-09,2025,11,9,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,45,2025-11-03,03/11 - 09/11/2025,TATUAPÉ,CASA,55955.08
2025-11-09,2025,11,9,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,45,2025-11-03,03/11 - 09/11/2025,TATUAPÉ,DELIVERY,5460.99
2025-11-09,2025,11,9,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,45,2025-11-03,03/11 - 09/11/2025,VILA MADALENA,CASA,7498.99
2025-11-09,2025,11,9,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,45,2025-11-03,03/11 - 09/11/2025,VILA MADALENA,DELIVERY,1973.49
2025-11-09,2025,11,9,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,45,2025-11-03,03/11 - 09/11/2025,VILA MARIANA,CASA,40091.44
2025-11-09,2025,11,9,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,45,2025-11-03,03/11 - 09/11/2025,VILA MARIANA,DELIVERY,7118.99
2025-11-10,2025,11,10,Nov,Novembro,2025-11,Nov/2025,Segunda,Seg,1,46,2025-11-10,10/11 - 16/11/2025,SANTO ANDRÉ,CASA,30429.23
2025-11-11,2025,11,11,Nov,Novembro,2025-11,Nov/2025,Terça,Ter,2,46,2025-11-10,10/11 - 16/11/2025,CARINAS,CASA,81643.48
2025-11-11,2025,11,11,Nov,Novembro,2025-11,Nov/2025,Terça,Ter,2,46,2025-11-10,10/11 - 16/11/2025,CARINAS,DELIVERY,2972.68
2025-11-11,2025,11,11,Nov,Novembro,2025-11,Nov/2025,Terça,Ter,2,46,2025-11-10,10/11 - 16/11/2025,CHÁCARA,CASA,1551.83
2025-11-11,2025,11,11,Nov,Novembro,2025-11,Nov/2025,Terça,Ter,2,46,2025-11-10,10/11 - 16/11/2025,CHÁCARA,DELIVERY,766.3
2025-11-11,2025,11,11,Nov,Novembro,2025-11,Nov/2025,Terça,Ter,2,46,2025-11-10,10/11 - 16/11/2025,LAPA,CASA,21263.13
2025-11-11,2025,11,11,Nov,Novembro,2025-11,Nov/2025,Terça,Ter,2,46,2025-11-10,10/11 - 16/11/2025,PAVÃO,CASA,2610.5
2025-11-11,2025,11,11,Nov,Novembro,2025-11,Nov/2025,Terça,Ter,2,46,2025-11-10,10/11 - 16/11/2025,PAVÃO,DELIVERY,1506.67
2025-11-11,2025,11,11,Nov,Novembro,2025-11,Nov/2025,Terça,Ter,2,46,2025-11-10,10/11 - 16/11/2025,PERDIZES,CASA,8189.79
2025-11-11,2025,11,11,Nov,Novembro,2025-11,Nov/2025,Terça,Ter,2,46,2025-11-10,10/11 - 16/11/2025,PERDIZES,DELIVERY,898.79
2025-11-11,2025,11,11,Nov,Novembro,2025-11,Nov/2025,Terça,Ter,2,46,2025-11-10,10/11 - 16/11/2025,SANTANA,CASA,15779.74
2025-11-11,2025,11,11,Nov,Novembro,2025-11,Nov/2025,Terça,Ter,2,46,2025-11-10,10/11 - 16/11/2025,SANTANA,DELIVERY,2075.59
2025-11-11,2025,11,11,Nov,Novembro,2025-11,Nov/2025,Terça,Ter,2,46,2025-11-10,10/11 - 16/11/2025,SANTO ANDRÉ,DELIVERY,844.48
2025-11-11,2025,11,11,Nov,Novembro,2025-11,Nov/2025,Terça,Ter,2,46,2025-11-10,10/11 - 16/11/2025,TATUAPÉ,CASA,80587.95
2025-11-11,2025,11,11,Nov,Novembro,2025-11,Nov/2025,Terça,Ter,2,46,2025-11-10,10/11 - 16/11/2025,TATUAPÉ,DELIVERY,2117.75
2025-11-11,2025,11,11,Nov,Novembro,2025-11,Nov/2025,Terça,Ter,2,46,2025-11-10,10/11 - 16/11/2025,VILA MADALENA,CASA,63067.11
2025-11-11,2025,11,11,Nov,Novembro,2025-11,Nov/2025,Terça,Ter,2,46,2025-11-10,10/11 - 16/11/2025,VILA MADALENA,DELIVERY,1221.6
2025-11-11,2025,11,11,Nov,Novembro,2025-11,Nov/2025,Terça,Ter,2,46,2025-11-10,10/11 - 16/11/2025,VILA MARIANA,CASA,12004.97
2025-11-11,2025,11,11,Nov,Novembro,2025-11,Nov/2025,Terça,Ter,2,46,2025-11-10,10/11 - 16/11/2025,VILA MARIANA,DELIVERY,3419.7
2025-11-12,2025,11,12,Nov,Novembro,2025-11,Nov/2025,Quarta,Qua,3,46,2025-11-10,10/11 - 16/11/2025,CARINAS,CASA,18032.38
2025-11-12,2025,11,12,Nov,Novembro,2025-11,Nov/2025,Quarta,Qua,3,46,2025-11-10,10/11 - 16/11/2025,CARINAS,DELIVERY,2066.89
2025-11-12,2025,11,12,Nov,Novembro,2025-11,Nov/2025,Quarta,Qua,3,46,2025-11-10,10/11 - 16/11/2025,CHÁCARA,CASA,14688.17
2025-11-12,2025,11,12,Nov,Novembro,2025-11,Nov/2025,Quarta,Qua,3,46,2025-11-10,10/11 - 16/11/2025,CHÁCARA,DELIVERY,1351.4
2025-11-12,2025,11,12,Nov,Novembro,2025-11,Nov/2025,Quarta,Qua,3,46,2025-11-10,10/11 - 16/11/2025,LAPA,CASA,6564.17
2025-11-12,2025,11,12,Nov,Novembro,2025-11,Nov/2025,Quarta,Qua,3,46,2025-11-10,10/11 - 16/11/2025,LAPA,DELIVERY,1393.9
2025-11-12,2025,11,12,Nov,Novembro,2025-11,Nov/2025,Quarta,Qua,3,46,2025-11-10,10/11 - 16/11/2025,PAVÃO,CASA,8448.2
2025-11-12,2025,11,12,Nov,Novembro,2025-11,Nov/2025,Quarta,Qua,3,46,2025-11-10,10/11 - 16/11/2025,PAVÃO,DELIVERY,1434.21
2025-11-12,2025,11,12,Nov,Novembro,2025-11,Nov/2025,Quarta,Qua,3,46,2025-11-10,10/11 - 16/11/2025,PERDIZES,CASA,5723.46
2025-11-12,2025,11,12,Nov,Novembro,2025-11,Nov/2025,Quarta,Qua,3,46,2025-11-10,10/11 - 16/11/2025,PERDIZES,DELIVERY,1208.5
2025-11-12,2025,11,12,Nov,Novembro,2025-11,Nov/2025,Quarta,Qua,3,46,2025-11-10,10/11 - 16/11/2025,SANTANA,CASA,61217.55
2025-11-12,2025,11,12,Nov,Novembro,2025-11,Nov/2025,Quarta,Qua,3,46,2025-11-10,10/11 - 16/11/2025,SANTANA,DELIVERY,1511.38
2025-11-12,2025,11,12,Nov,Novembro,2025-11,Nov/2025,Quarta,Qua,3,46,2025-11-10,10/11 - 16/11/2025,SANTO ANDRÉ,CASA,17337.6
2025-11-12,2025,11,12,Nov,Novembro,2025-11,Nov/2025,Quarta,Qua,3,46,2025-11-10,10/11 - 16/11/2025,SANTO ANDRÉ,DELIVERY,702.7
2025-11-12,2025,11,12,Nov,Novembro,2025-11,Nov/2025,Quarta,Qua,3,46,2025-11-10,10/11 - 16/11/2025,TATUAPÉ,CASA,9473.47
2025-11-12,2025,11,12,Nov,Novembro,2025-11,Nov/2025,Quarta,Qua,3,46,2025-11-10,10/11 - 16/11/2025,TATUAPÉ,DELIVERY,1328.03
2025-11-12,2025,11,12,Nov,Novembro,2025-11,Nov/2025,Quarta,Qua,3,46,2025-11-10,10/11 - 16/11/2025,VILA MADALENA,CASA,9200.72
2025-11-12,2025,11,12,Nov,Novembro,2025-11,Nov/2025,Quarta,Qua,3,46,2025-11-10,10/11 - 16/11/2025,VILA MADALENA,DELIVERY,1370.2
2025-11-12,2025,11,12,Nov,Novembro,2025-11,Nov/2025,Quarta,Qua,3,46,2025-11-10,10/11 - 16/11/2025,VILA MARIANA,CASA,11063.31
2025-11-12,2025,11,12,Nov,Novembro,2025-11,Nov/2025,Quarta,Qua,3,46,2025-11-10,10/11 - 16/11/2025,VILA MARIANA,DELIVERY,4908.79
2025-11-13,2025,11,13,Nov,Novembro,2025-11,Nov/2025,Quinta,Qui,4,46,2025-11-10,10/11 - 16/11/2025,CARINAS,CASA,18192.48
2025-11-13,2025,11,13,Nov,Novembro,2025-11,Nov/2025,Quinta,Qui,4,46,2025-11-10,10/11 - 16/11/2025,CARINAS,DELIVERY,1815.19
2025-11-13,2025,11,13,Nov,Novembro,2025-11,Nov/2025,Quinta,Qui,4,46,2025-11-10,10/11 - 16/11/2025,CHÁCARA,CASA,43188.34
2025-11-13,2025,11,13,Nov,Novembro,2025-11,Nov/2025,Quinta,Qui,4,46,2025-11-10,10/11 - 16/11/2025,CHÁCARA,DELIVERY,710.7
2025-11-13,2025,11,13,Nov,Novembro,2025-11,Nov/2025,Quinta,Qui,4,46,2025-11-10,10/11 - 16/11/2025,LAPA,CASA,8430.82
2025-11-13,2025,11,13,Nov,Novembro,2025-11,Nov/2025,Quinta,Qui,4,46,2025-11-10,10/11 - 16/11/2025,LAPA,DELIVERY,4022.78
2025-11-13,2025,11,13,Nov,Novembro,2025-11,Nov/2025,Quinta,Qui,4,46,2025-11-10,10/11 - 16/11/2025,PAVÃO,CASA,8616.82
2025-11-13,2025,11,13,Nov,Novembro,2025-11,Nov/2025,Quinta,Qui,4,46,2025-11-10,10/11 - 16/11/2025,PAVÃO,DELIVERY,1073.49
2025-11-13,2025,11,13,Nov,Novembro,2025-11,Nov/2025,Quinta,Qui,4,46,2025-11-10,10/11 - 16/11/2025,PERDIZES,CASA,30366.55
2025-11-13,2025,11,13,Nov,Novembro,2025-11,Nov/2025,Quinta,Qui,4,46,2025-11-10,10/11 - 16/11/2025,PERDIZES,DELIVERY,765.3
2025-11-13,2025,11,13,Nov,Novembro,2025-11,Nov/2025,Quinta,Qui,4,46,2025-11-10,10/11 - 16/11/2025,SANTANA,CASA,29801.89
2025-11-13,2025,11,13,Nov,Novembro,2025-11,Nov/2025,Quinta,Qui,4,46,2025-11-10,10/11 - 16/11/2025,SANTANA,DELIVERY,1475.3
2025-11-13,2025,11,13,Nov,Novembro,2025-11,Nov/2025,Quinta,Qui,4,46,2025-11-10,10/11 - 16/11/2025,SANTO ANDRÉ,CASA,19167.62
2025-11-13,2025,11,13,Nov,Novembro,2025-11,Nov/2025,Quinta,Qui,4,46,2025-11-10,10/11 - 16/11/2025,SANTO ANDRÉ,DELIVERY,477.39
2025-11-13,2025,11,13,Nov,Novembro,2025-11,Nov/2025,Quinta,Qui,4,46,2025-11-10,10/11 - 16/11/2025,TATUAPÉ,CASA,6236.52
2025-11-13,2025,11,13,Nov,Novembro,2025-11,Nov/2025,Quinta,Qui,4,46,2025-11-10,10/11 - 16/11/2025,TATUAPÉ,DELIVERY,1662.33
2025-11-13,2025,11,13,Nov,Novembro,2025-11,Nov/2025,Quinta,Qui,4,46,2025-11-10,10/11 - 16/11/2025,VILA MADALENA,CASA,93810.67
2025-11-13,2025,11,13,Nov,Novembro,2025-11,Nov/2025,Quinta,Qui,4,46,2025-11-10,10/11 - 16/11/2025,VILA MARIANA,CASA,68309.38
2025-11-13,2025,11,13,Nov,Novembro,2025-11,Nov/2025,Quinta,Qui,4,46,2025-11-10,10/11 - 16/11/2025,VILA MARIANA,DELIVERY,3694.7
2025-11-14,2025,11,14,Nov,Novembro,2025-11,Nov/2025,Sexta,Sex,5,46,2025-11-10,10/11 - 16/11/2025,CARINAS,CASA,107715.26
2025-11-14,2025,11,14,Nov,Novembro,2025-11,Nov/2025,Sexta,Sex,5,46,2025-11-10,10/11 - 16/11/2025,CARINAS,DELIVERY,1901.27
2025-11-14,2025,11,14,Nov,Novembro,2025-11,Nov/2025,Sexta,Sex,5,46,2025-11-10,10/11 - 16/11/2025,CHÁCARA,CASA,12376.98
2025-11-14,2025,11,14,Nov,Novembro,2025-11,Nov/2025,Sexta,Sex,5,46,2025-11-10,10/11 - 16/11/2025,CHÁCARA,DELIVERY,2189.3
2025-11-14,2025,11,14,Nov,Novembro,2025-11,Nov/2025,Sexta,Sex,5,46,2025-11-10,10/11 - 16/11/2025,LAPA,CASA,19100.19
2025-11-14,2025,11,14,Nov,Novembro,2025-11,Nov/2025,Sexta,Sex,5,46,2025-11-10,10/11 - 16/11/2025,LAPA,DELIVERY,3068.49
2025-11-14,2025,11,14,Nov,Novembro,2025-11,Nov/2025,Sexta,Sex,5,46,2025-11-10,10/11 - 16/11/2025,PAVÃO,CASA,20523.93
2025-11-14,2025,11,14,Nov,Novembro,2025-11,Nov/2025,Sexta,Sex,5,46,2025-11-10,10/11 - 16/11/2025,PAVÃO,DELIVERY,972.4
2025-11-14,2025,11,14,Nov,Novembro,2025-11,Nov/2025,Sexta,Sex,5,46,2025-11-10,10/11 - 16/11/2025,PERDIZES,CASA,45887.24
2025-11-14,2025,11,14,Nov,Novembro,2025-11,Nov/2025,Sexta,Sex,5,46,2025-11-10,10/11 - 16/11/2025,PERDIZES,DELIVERY,1339.37
2025-11-14,2025,11,14,Nov,Novembro,2025-11,Nov/2025,Sexta,Sex,5,46,2025-11-10,10/11 - 16/11/2025,SANTANA,CASA,56844.24
2025-11-14,2025,11,14,Nov,Novembro,2025-11,Nov/2025,Sexta,Sex,5,46,2025-11-10,10/11 - 16/11/2025,SANTANA,DELIVERY,1815.39
2025-11-14,2025,11,14,Nov,Novembro,2025-11,Nov/2025,Sexta,Sex,5,46,2025-11-10,10/11 - 16/11/2025,SANTO ANDRÉ,CASA,49044.52
2025-11-14,2025,11,14,Nov,Novembro,2025-11,Nov/2025,Sexta,Sex,5,46,2025-11-10,10/11 - 16/11/2025,SANTO ANDRÉ,DELIVERY,688.8
2025-11-14,2025,11,14,Nov,Novembro,2025-11,Nov/2025,Sexta,Sex,5,46,2025-11-10,10/11 - 16/11/2025,TATUAPÉ,CASA,42141.96
2025-11-14,2025,11,14,Nov,Novembro,2025-11,Nov/2025,Sexta,Sex,5,46,2025-11-10,10/11 - 16/11/2025,TATUAPÉ,DELIVERY,2173.72
2025-11-14,2025,11,14,Nov,Novembro,2025-11,Nov/2025,Sexta,Sex,5,46,2025-11-10,10/11 - 16/11/2025,VILA MADALENA,CASA,29790.03
2025-11-14,2025,11,14,Nov,Novembro,2025-11,Nov/2025,Sexta,Sex,5,46,2025-11-10,10/11 - 16/11/2025,VILA MADALENA,DELIVERY,2947.38
2025-11-14,2025,11,14,Nov,Novembro,2025-11,Nov/2025,Sexta,Sex,5,46,2025-11-10,10/11 - 16/11/2025,VILA MARIANA,CASA,24417.0
2025-11-14,2025,11,14,Nov,Novembro,2025-11,Nov/2025,Sexta,Sex,5,46,2025-11-10,10/11 - 16/11/2025,VILA MARIANA,DELIVERY,3516.79
2025-11-15,2025,11,15,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,46,2025-11-10,10/11 - 16/11/2025,CARINAS,CASA,161281.78
2025-11-15,2025,11,15,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,46,2025-11-10,10/11 - 16/11/2025,CARINAS,DELIVERY,3497.7
2025-11-15,2025,11,15,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,46,2025-11-10,10/11 - 16/11/2025,CHÁCARA,CASA,18568.15
2025-11-15,2025,11,15,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,46,2025-11-10,10/11 - 16/11/2025,CHÁCARA,DELIVERY,3185.3
2025-11-15,2025,11,15,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,46,2025-11-10,10/11 - 16/11/2025,LAPA,CASA,43640.72
2025-11-15,2025,11,15,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,46,2025-11-10,10/11 - 16/11/2025,LAPA,DELIVERY,3807.96
2025-11-15,2025,11,15,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,46,2025-11-10,10/11 - 16/11/2025,PAVÃO,CASA,30226.55
2025-11-15,2025,11,15,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,46,2025-11-10,10/11 - 16/11/2025,PAVÃO,DELIVERY,1601.39
2025-11-15,2025,11,15,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,46,2025-11-10,10/11 - 16/11/2025,PERDIZES,CASA,40176.99
2025-11-15,2025,11,15,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,46,2025-11-10,10/11 - 16/11/2025,PERDIZES,DELIVERY,4174.3
2025-11-15,2025,11,15,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,46,2025-11-10,10/11 - 16/11/2025,SANTANA,CASA,125629.75
2025-11-15,2025,11,15,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,46,2025-11-10,10/11 - 16/11/2025,SANTANA,DELIVERY,5259.54
2025-11-15,2025,11,15,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,46,2025-11-10,10/11 - 16/11/2025,SANTO ANDRÉ,CASA,128336.2
2025-11-15,2025,11,15,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,46,2025-11-10,10/11 - 16/11/2025,SANTO ANDRÉ,DELIVERY,1585.19
2025-11-15,2025,11,15,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,46,2025-11-10,10/11 - 16/11/2025,TATUAPÉ,CASA,157736.13
2025-11-15,2025,11,15,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,46,2025-11-10,10/11 - 16/11/2025,TATUAPÉ,DELIVERY,4297.11
2025-11-15,2025,11,15,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,46,2025-11-10,10/11 - 16/11/2025,VILA MADALENA,CASA,47074.92
2025-11-15,2025,11,15,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,46,2025-11-10,10/11 - 16/11/2025,VILA MADALENA,DELIVERY,1368.38
2025-11-15,2025,11,15,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,46,2025-11-10,10/11 - 16/11/2025,VILA MARIANA,CASA,42096.11
2025-11-15,2025,11,15,Nov,Novembro,2025-11,Nov/2025,Sábado,Sáb,6,46,2025-11-10,10/11 - 16/11/2025,VILA MARIANA,DELIVERY,5818.9
2025-11-16,2025,11,16,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,46,2025-11-10,10/11 - 16/11/2025,CARINAS,CASA,84753.66
2025-11-16,2025,11,16,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,46,2025-11-10,10/11 - 16/11/2025,CARINAS,DELIVERY,4025.4
2025-11-16,2025,11,16,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,46,2025-11-10,10/11 - 16/11/2025,CHÁCARA,CASA,5838.34
2025-11-16,2025,11,16,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,46,2025-11-10,10/11 - 16/11/2025,CHÁCARA,DELIVERY,2773.5
2025-11-16,2025,11,16,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,46,2025-11-10,10/11 - 16/11/2025,LAPA,CASA,20652.34
2025-11-16,2025,11,16,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,46,2025-11-10,10/11 - 16/11/2025,LAPA,DELIVERY,4594.78
2025-11-16,2025,11,16,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,46,2025-11-10,10/11 - 16/11/2025,PAVÃO,CASA,12861.86
2025-11-16,2025,11,16,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,46,2025-11-10,10/11 - 16/11/2025,PAVÃO,DELIVERY,3197.21
2025-11-16,2025,11,16,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,46,2025-11-10,10/11 - 16/11/2025,PERDIZES,CASA,8050.39
2025-11-16,2025,11,16,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,46,2025-11-10,10/11 - 16/11/2025,PERDIZES,DELIVERY,3837.1
2025-11-16,2025,11,16,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,46,2025-11-10,10/11 - 16/11/2025,SANTANA,CASA,57880.57
2025-11-16,2025,11,16,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,46,2025-11-10,10/11 - 16/11/2025,SANTANA,DELIVERY,4333.26
2025-11-16,2025,11,16,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,46,2025-11-10,10/11 - 16/11/2025,SANTO ANDRÉ,CASA,37708.43
2025-11-16,2025,11,16,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,46,2025-11-10,10/11 - 16/11/2025,SANTO ANDRÉ,DELIVERY,1677.2
2025-11-16,2025,11,16,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,46,2025-11-10,10/11 - 16/11/2025,TATUAPÉ,CASA,65767.6
2025-11-16,2025,11,16,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,46,2025-11-10,10/11 - 16/11/2025,TATUAPÉ,DELIVERY,3406.71
2025-11-16,2025,11,16,Nov,Novembro,2025-11,Nov/2025,Domingo,Dom,7,46,2025-11-10,10/11 - 16/11/2025,VILA MADALENA,CASA,8687.8
